filename, H,C,N,O, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
hMOF-5057066.cif,152,122,8,12,45,1.639344262,6,0.067567568,0.221621622,0.666666667,13.63966,12.58874,0.45505,1669.56,3668.95,0.85999,0.00188163,0.00122794,10.14480649,7.473260992,3.63875532,2.476014293,6.506051168,4.997246699,1.360204448,0.735183598,8.849559739,3.673893808
hMOF-5080570.cif,56,92,4,12,64,2.173913043,6,0.096385542,0.321927711,0.333333333,6.17708,4.39165,1.05834,698.487,659.986,0.327031,0.00746326,0.00367254,1.240192889,0.9049637,1.152481629,0.682939489,0.08771126,0.222024211,1.373183735,0.728234667,0.120443676,0.161685728
hMOF-5015188.cif,12,42,0,13,32,9.523809524,3.25,0.283950617,0.917530864,0,9.13379,6.06254,1.09887,1967.13,1790.14,0.685815,0.000263764,0.000175443,2.809692577,2.094447052,1.307865328,0.864275724,1.501827249,1.230171328,1.34418793,0.743943594,2.018738061,0.91517808
hMOF-7001713.cif,25,62,0,32,42,9.677419355,5.333333333,0.345070423,1.129577465,0,8.52244,2.8829,1.74249,0,0,0.564147,0.00595482,0.00301895,1.615333063,1.233377906,1.459272617,0.912959098,0.156060446,0.320418809,1.312310159,0.76201498,0.204799708,0.244163932
hMOF-1003944.cif,8,52,0,32,40,11.53846154,5.333333333,0.431034483,1.439310345,0,6.94676,2.30853,2.05822,0,0,0.444246,0.407771,0.158916,0.972684145,0.732345607,0.918872046,0.678565695,0.0538121,0.053779912,1.330841482,0.751404291,0.071615374,0.040410457
hMOF-5053213.cif,32,64,12,16,30,6.25,4,0.375,1.164,0.75,2.97143,1.62065,3.47226,0,0,0.0181241,1.47E-62,8.15E-49,0,0,0,0,0,0,0,0,0,0
hMOF-7002726.cif,36,108,4,40,75,5.555555556,6.666666667,0.330357143,1.091785714,0.1,11.7656,9.10461,0.785963,1787.28,2274,0.724749,0.00033532,0.000218984,4.301707231,3.164985315,1.023670539,0.696822813,3.278036693,2.468162502,1.361882763,0.734277595,4.464301668,1.812316426
hMOF-5044118.cif,16,52,4,16,36,7.692307692,4,0.333333333,1.211851852,0.25,5.68566,4.56219,0.860325,1694.17,1969.22,0.554509,0.00039589,0.000273759,3.499618386,2.373161815,2.239748851,1.446161947,1.259869534,0.926999868,1.477623913,0.676762193,1.861613351,0.627358464
hMOF-22962.cif,11,48,2,8,33.5,4.166666667,4,0.322222222,0.998222222,0.25,14.28441,12.06157,0.873701,1917.78,2195.01,0.815017,0.000201135,0.000143397,3.821273314,2.860324333,0.704125409,0.512748538,3.117147905,2.347575796,1.338638754,0.747027529,4.172734986,1.753703745
hMOF-5053942.cif,12,52,4,12,38,3.846153846,6,0.326530612,1.028571429,0.333333333,13.18732,11.57889,0.775022,1917.55,2474.19,0.853623,0.000131645,9.76E-05,4.655087667,3.454291684,0.635749177,0.473354414,4.01933849,2.98093727,1.350328488,0.740560544,5.427427267,2.207564527
hMOF-5017015.cif,42,114,30,39,86.5,10.52631579,3.25,0.291139241,0.950886076,0.769230769,7.39003,3.95163,0.89843,1315.82,1464.58,0.567647,0.000553079,0.000324539,2.266855446,1.743027596,1.431310623,0.884829069,0.835544823,0.858198527,1.303137183,0.767378917,1.088829527,0.658563456
hMOF-1004644.cif,32,94,0,32,67,6.382978723,5.333333333,0.29787234,0.963404255,0,9.08334,2.90913,1.59933,0,0,0.591786,0.00554097,0.00304607,1.754455632,1.468409223,1.530584951,1.070818639,0.223870681,0.397590584,1.19719766,0.835283958,0.268017455,0.332101036
hMOF-5073883.cif,8,32,2,8,21.5,6.25,4,0.363636364,1.136969697,0.25,7.10859,5.77193,1.79882,1319.6,733.591,0.585188,0.00619704,0.00323009,1.593242661,1.138708599,1.406132213,0.909260105,0.187110448,0.229448495,1.401973805,0.713280089,0.262323947,0.163661043
hMOF-5082279.cif,14,74,4,12,56,2.702702703,6,0.296875,0.960625,0.333333333,11.53372,8.27619,0.688612,2021.97,2936.3,0.823069,0.000681196,0.000444503,5.980696992,4.453327999,2.033762782,1.323346451,3.94693421,3.129981548,1.34566727,0.74312575,5.311260185,2.325969886
hMOF-7000435.cif,22,66,0,32,47,9.090909091,5.333333333,0.347222222,1.159444444,0,11.05099,1.97112,1.5564,0,0,0.503072,0.00947956,0.00479399,1.533946104,1.32845705,1.441388711,1.034813835,0.092557392,0.293643215,1.156999458,0.86430464,0.107088853,0.253797193
hMOF-5061479.cif,10,56,4,16,48,7.142857143,4,0.270833333,0.8975,0.25,5.97921,5.32584,0.71588,2645.07,3694.86,0.693326,0.000302358,0.000218471,4.598556162,3.591688735,1.985110403,1.416127807,2.613445759,2.175560927,1.282901684,0.779482958,3.352793966,1.695812667
hMOF-1003558.cif,28,84,4,32,57,7.142857143,5.333333333,0.344444444,1.106666667,0.125,12.01288,5.30402,1.22714,1754.19,1429.49,0.685705,0.000315434,0.000210041,2.753208009,2.084561899,1.259699979,0.858065501,1.49350803,1.226496398,1.323411187,0.755623052,1.976525235,0.926768952
hMOF-5023892.cif,17,56,4,13,40,7.142857143,3.25,0.293577982,0.929174312,0.307692308,10.14678,8.59334,1.15616,1448.9,1253.2,0.610935,4.57E-05,4.01E-05,1.888756192,1.571329491,0.210925642,0.191419175,1.67783055,1.379910315,1.204423478,0.830272755,2.020818508,1.14570194
hMOF-3000316.cif,210,222,90,96,95.5,10.81081081,4,0.289719626,0.940560748,0.9375,15.01533,12.3952,0.411734,1545.34,3753.25,0.791279,3.59E-05,2.90E-05,1.473605865,1.191636599,0.178993267,0.144401062,1.294612598,1.047235537,1.239104919,0.807034162,1.604160838,0.845154854
hMOF-5071018.cif,30,34,38,8,10.5,5.882352941,4,0.410714286,1.277142857,4.75,9.16571,5.83739,0.842953,1486.77,1763.76,0.527143,0.000102267,8.02E-05,2.8549738,2.337128503,0.592325239,0.459631715,2.262648561,1.877496788,1.224024493,0.816977116,2.769537258,1.533871911
hMOF-1003394.cif,71,74,25,32,33.25,8.108108108,5.333333333,0.274038462,0.894615385,0.78125,10.7687,1.96588,1.31142,0,0,0.412814,0.0086497,0.00422456,1.522707986,1.160121543,1.460066855,0.948024667,0.062641131,0.212096876,1.315175491,0.760354802,0.08238408,0.161268878
hMOF-6004854.cif,56,52,8,10,23,3.846153846,5,0.140625,0.45875,0.8,10.89093,10.29847,0.717125,1370.39,1910.95,0.724223,0.000551376,0.000624941,4.987636383,4.900450798,3.193080239,3.048556919,1.794556145,1.851893879,1.019833619,0.980552104,1.830148686,1.815878438
hMOF-5079262.cif,32,160,16,40,121,2.5,10,0.328767123,1.043287671,0.4,10.15145,8.50656,0.860704,2355.09,2736.24,0.831655,0.000165766,0.000118397,5.02472084,3.684181222,1.316552163,0.908223014,3.708168677,2.775958207,1.366600348,0.731742826,5.067584604,2.031287502
hMOF-5031370.cif,76,102,4,21,64,3.921568627,5.25,0.120772947,0.407729469,0.19047619,22.75361,21.56993,0.284272,1459.18,5133.03,0.92167,0.00013345,0.000100716,7.042123191,5.336211833,0.724193419,0.545120416,6.317929772,4.791091416,1.322333893,0.756238651,8.354412671,3.623208511
hMOF-6005158.cif,36,110,2,34,77.5,5.454545455,5.666666667,0.302752294,1.112110092,0.058823529,16.98387,13.53815,0.494581,1435.99,2903.44,0.840476,0.000188682,0.000139245,4.690040791,3.612951873,0.92320634,0.669156597,3.76683445,2.943795276,1.300723589,0.768802848,4.899610426,2.263198192
hMOF-6004928.cif,16,34,2,22,26.5,5.882352941,11,0.315789474,1.075789474,0.090909091,6.35689,4.17605,0.913404,1482.53,1623.08,0.672575,0.00119664,0.00096113,3.211284658,3.728583237,2.660059735,2.611009047,0.551224922,1.11757419,0.862989546,1.158762589,0.475701345,1.295003161
hMOF-7001858.cif,88,94,0,52,51,6.382978723,8.666666667,0.216666667,0.745333333,0,6.69688,2.19477,1.40896,0,0,0.296248,0.0154373,0.00688301,1.014451607,0.827188819,0.91203129,0.616091011,0.102420317,0.211097809,1.228845411,0.81377201,0.125858737,0.171785488
hMOF-5011577.cif,112,160,0,52,105,10,3.25,0.152941176,0.526117647,0,4.61369,3.96712,1.08863,416.126,382.249,0.29385,0.000418301,0.000504978,0.979494393,1.110617525,0.777133273,0.862570305,0.20236112,0.24804722,0.88370641,1.13159754,0.178827819,0.280689624
hMOF-5075088.cif,9,84,6,24,68.5,7.142857143,4,0.34,1.0864,0.25,5.1035,3.7486,1.8329,524.244,286.019,0.386733,0.0141388,0.00886408,0.944848862,0.930583294,0.894411651,0.728376089,0.050437211,0.202207205,1.017367045,0.98292942,0.051313157,0.19875541
hMOF-20161.cif,3,8,2,8,6.5,25,4,0.458333333,1.523333333,0.25,6.52149,4.59095,1.29018,1653.8,1281.83,0.557288,0.00117916,0.000686244,2.385019935,1.76297071,1.877471321,1.220902565,0.507548614,0.542068145,1.35555608,0.737704632,0.68801061,0.399886182
hMOF-5049713.cif,34,88,4,16,58,4.545454545,4,0.26744186,0.992325581,0.25,6.27875,5.16662,0.769148,2401.69,3122.53,0.730128,0.00164828,0.00097359,4.967718714,3.560755717,3.948304422,2.450655537,1.019414292,1.11010018,1.397929886,0.715343459,1.425069705,0.794102902
hMOF-5016940.cif,46,86,0,13,64,4.651162791,3.25,0.087248322,0.300134228,0,12.1641,8.87791,0.42943,2241.16,5218.93,0.776703,0.000135117,9.91E-05,6.055453676,4.58361764,0.643789055,0.480408638,5.41166462,4.103209002,1.323758851,0.755424599,7.163738941,3.099665017
hMOF-1002903.cif,30,36,0,14,22,5.555555556,7,0.170731707,0.587317073,0,5.43934,3.89284,1.19298,417.203,349.716,0.545013,0.0460298,0.036171,1.675588004,2.096942205,1.576348857,1.947000202,0.099239147,0.149942002,0.800665941,1.248960332,0.079457405,0.187271613
hMOF-5066679.cif,11,34,6,8,19.5,5.882352941,4,0.397435897,1.231794872,0.75,11.80387,10.62354,1.27411,1711.85,1343.56,0.730812,0.000222197,0.000155221,2.808964195,2.023998588,0.778836477,0.545886231,2.030127718,1.478112357,1.390613917,0.719106855,2.823123857,1.062920729
hMOF-5077265.cif,96,120,12,16,70,3.333333333,4,0.112903226,0.369032258,0.75,4.91352,3.7991,0.975121,704.255,722.223,0.634771,0.0443025,0.0297915,2.548621794,3.423027344,2.405748904,2.563866758,0.14287289,0.859160586,0.746045985,1.340399949,0.106589746,1.151618805
hMOF-5083160.cif,16,90,8,20,69,2.222222222,10,0.325,1.179,0.4,23.06777,16.99021,0.243543,1113.31,4571.33,0.933192,5.32E-05,4.30E-05,2.50458202,2.024641487,0.273578768,0.218813303,2.231003252,1.805828184,1.239531876,0.806756179,2.765399646,1.456863046
hMOF-5066222.cif,11,22,2,8,12.5,9.090909091,4,0.351851852,1.285555556,0.25,6.40652,3.99152,1.18671,1249.91,1053.26,0.466899,0.000788723,0.000467286,2.375101079,1.654066671,1.943966161,1.283924742,0.431134918,0.37014193,1.438797449,0.695024863,0.62031582,0.257257844
hMOF-5043740.cif,26,92,4,16,64,4.347826087,4,0.290697674,0.906976744,0.25,4.62855,4.1354,2.06102,1299.95,630.73,0.746098,1.7187,0.879504,1.565815416,1.375607203,1.590660294,1.320953348,-0.024844878,0.054653855,1.140556218,0.8767652,-0.02833698,0.047918598
hMOF-1002847.cif,58,53,2,10,24.5,3.773584906,5,0.096,0.32384,0.2,4.5347,3.45977,0.992352,0,0,0.570888,0.0109863,0.024505,1.522388941,3.913953843,1.466204172,3.40916663,0.056184769,0.504787213,0.389744947,2.565780536,0.02189773,1.295173206
hMOF-5001128.cif,0,36,0,26,37,22.22222222,3.25,0.371428571,1.277714286,0,5.54306,4.26827,0.848471,3345.06,3942.46,0.714119,0.000113808,9.20E-05,4.011017184,3.380239818,0.791023397,0.626102309,3.219993788,2.754137509,1.188988304,0.841051167,3.828534951,2.316370565
hMOF-26202.cif,28,30,2,8,16.5,6.666666667,4,0.142857143,0.48,0.25,4.87324,4.35409,1.19337,1409.54,1181.14,0.738941,6.67553,3.00244,2.901068044,2.379767775,2.957099016,2.03978773,-0.056030972,0.339980045,1.22150123,0.81866475,-0.068441901,0.278329679
hMOF-5054662.cif,42,47,4,12,26,4.255319149,6,0.14953271,0.499439252,0.333333333,8.5813,7.33156,0.66603,1931.36,2899.81,0.812677,0.00127544,0.000764962,6.598325065,5.191241129,5.617102609,3.628302386,0.981222456,1.562938743,1.273600082,0.785175829,1.249684999,1.227181723
hMOF-5055915.cif,24,88,8,24,63,4.545454545,6,0.325581395,1.034418605,0.333333333,4.72614,3.49434,2.51867,0,0,0.490275,10.0045,3.86757,0.718903149,0.632744211,0.76448643,0.3733061,-0.045583281,0.259438112,1.138446899,0.878389674,-0.051894145,0.227887758
hMOF-31641.cif,40,36,2,14,16.5,5.555555556,7,0.170212766,0.577021277,0.142857143,6.69291,4.83741,0.764019,1896.84,2482.72,0.568745,0.000804842,0.000484662,3.909179915,3.038019498,2.526763058,1.639871272,1.382416857,1.398148226,1.289334711,0.775593794,1.782398039,1.084395086
hMOF-24751.cif,8,32,2,8,23.5,6.25,4,0.322580645,1.019354839,0.25,4.77523,4.31721,2.86047,747.802,261.426,0.673804,259.511,86.3822,0.891570506,0.627513446,0.898167939,0.609184945,-0.006597433,0.018328501,1.423649992,0.70241984,-0.009392436,0.012874303
hMOF-5057182.cif,21,78,6,16,59.5,2.564102564,8,0.268115942,0.852753623,0.375,20.27234,18.63915,0.550721,1524.58,2768.33,0.888842,0.000204187,0.000144488,4.507932973,3.416006497,0.964969788,0.682523825,3.542963185,2.733482672,1.322297982,0.75625919,4.684853069,2.06722139
hMOF-5081754.cif,48,228,18,48,173.5,2.631578947,8,0.298507463,0.944477612,0.375,4.63094,2.49644,2.64665,0,0,0.146997,0.00791181,0.00656614,0.235129116,0.442203387,0.219540478,0.323715624,0.015588638,0.118487763,0.532788594,1.876917057,0.008305449,0.222391703
hMOF-7002351.cif,142,222,12,32,149,2.702702703,5.333333333,0.106280193,0.354009662,0.375,17.64606,2.7781,0.76943,0,0,0.668421,0.00402755,0.00231754,4.64788794,3.379347862,2.666947293,1.706489064,1.980940646,1.672858798,1.37813995,0.725615711,2.730013443,1.213852627
hMOF-6002333.cif,14,28,0,10,17,7.142857143,5,0.3125,1,0,9.51329,8.90159,1.38392,1516.06,1095.48,0.633629,0.000400862,0.000310342,2.340762934,1.717234974,1.708134477,1.134090191,0.632628457,0.583144782,1.365835134,0.732152787,0.864066174,0.426951078
hMOF-5042499.cif,8,40,4,16,28,10,4,0.409090909,1.301818182,0.25,2.76933,2.24623,3.53497,0,0,0.0565195,7.65E-68,5.97E-50,0,0,0,0,0,0,0,0,0,0
hMOF-7002736.cif,110,86,44,36,21,6.976744186,6,0.283687943,0.913475177,1.222222222,9.71464,5.36669,1.18247,1321.99,1117.99,0.536418,0.00591828,0.00322797,2.528835477,1.783876078,2.253085791,1.397294163,0.275749685,0.386581915,1.420451687,0.704001417,0.391689106,0.272154216
hMOF-5049910.cif,88,74,2,8,30.5,2.702702703,4,0.057471264,0.193103448,0.25,9.13985,7.65388,0.749931,2045.65,2727.79,0.852446,1.62109,0.585618,5.989850084,3.983592717,5.425389581,3.006927548,0.564460503,0.976665169,1.506647295,0.663725348,0.85044289,0.648237429
hMOF-28337.cif,14,72,4,16,52,5.555555556,4,0.338235294,1.06,0.25,4.57961,3.98954,1.80026,1397.91,776.502,0.621866,0.0279879,0.0230905,1.498270869,1.792554685,1.423506719,1.551459907,0.07476415,0.241094778,0.837507095,1.194019735,0.062615506,0.287871923
hMOF-5017873.cif,62,64,0,24,34,6.25,6,0.155844156,0.536103896,0,13.42851,6.87448,0.416944,2470.95,5926.34,0.787931,9.27E-05,6.89E-05,4.575390879,3.468639836,0.47141622,0.356277072,4.103974658,3.112362764,1.321720322,0.756589714,5.424306707,2.354781652
hMOF-5081743.cif,7,42,4,12,32,4.761904762,6,0.3625,1.31475,0.333333333,5.03218,3.87845,1.16738,1903.27,1630.38,0.739757,0.0643044,0.0515304,2.860149544,3.101144844,2.757129438,2.70469313,0.103020106,0.396451714,0.924138924,1.082088389,0.09520489,0.428995797
hMOF-23724.cif,8,24,2,8,17.5,8.333333333,4,0.32,1.0512,0.25,7.31052,6.5475,1.20197,1483.68,1234.38,0.652252,0.00950215,0.00450684,2.576529467,1.85379409,2.406237294,1.410172578,0.170292173,0.443621512,1.392657087,0.718051852,0.237158602,0.318543248
hMOF-5054629.cif,44,46,4,19,24,4.347826087,9.5,0.2,0.674086957,0.210526316,4.66033,4.33454,1.21514,731.047,601.613,0.554914,1.86565,1.0044,2.055892938,2.19126564,2.094423094,2.062976082,-0.038530155,0.128289558,0.9401043,1.063711761,-0.036222365,0.136463112
hMOF-7001575.cif,28,80,0,32,54,7.5,5.333333333,0.337209302,1.08744186,0,7.45997,4.16015,1.70193,1173.33,689.411,0.487043,0.00107048,0.000626142,1.373238152,1.057270404,1.092105263,0.719231691,0.281132889,0.338038713,1.301458603,0.768368658,0.365882817,0.259738352
hMOF-33277.cif,6,12,4,8,9,16.66666667,4,0.375,1.24,0.5,4.6454,3.97485,1.19124,781.102,655.706,0.350578,0.000042768,4.18E-05,0.902823258,0.893314912,0.209436545,0.205552515,0.693386713,0.687762396,1.012671828,0.987486738,0.70217319,0.679156245
hMOF-5080781.cif,124,142,8,24,79,2.816901408,6,0.105960265,0.353907285,0.333333333,7.13938,5.56815,0.692421,2462.42,3556.25,0.801344,0.032844,0.0193111,6.192892541,4.56583036,5.805793164,3.611135383,0.387099376,0.954694976,1.359077885,0.735793004,0.526098201,0.702457885
hMOF-5040049.cif,10,56,4,16,42,7.142857143,4,0.351851852,1.115555556,0.25,4.74973,4.03283,2.12647,481.947,226.642,0.4096,0.211875,0.143962,0.745686833,0.787913319,0.755966666,0.720299604,-0.010279833,0.067613715,0.948306235,1.054511679,-0.00974843,0.071299452
hMOF-5079242.cif,120,114,6,37,53.5,1.754385965,18.5,0.154121864,0.521577061,0.162162162,13.5426,12.81527,0.694297,1452.1,2091.47,0.717199,0.00607957,0.00376836,5.134841971,3.94824463,2.56028058,1.868664155,2.574561391,2.079580474,1.303147581,0.767372794,3.355033448,1.595813479
hMOF-3000680.cif,144,140,16,64,65,11.42857143,4,0.210526316,0.707368421,0.25,9.30665,6.89992,0.472879,2725.49,5763.6,0.793017,5.42E-05,4.25E-05,6.808944821,5.006023274,0.297069681,0.228352754,6.51187514,4.77767052,1.362879702,0.733740475,8.874902449,3.505570237
hMOF-5016025.cif,36,30,34,13,4.5,13.33333333,3.25,0.401709402,1.265641026,2.615384615,9.26605,4.4814,1.10241,1355.62,1229.69,0.481254,0.000420407,0.000250558,2.432199195,1.755942211,1.649505388,1.036332077,0.782693807,0.719610134,1.387904215,0.720510817,1.086304034,0.518486886
hMOF-6001216.cif,0,10,0,10,11,20,5,0.454545455,1.563636364,0,4.74628,3.72058,1.04393,2028.63,1943.26,0.587971,3.71E-05,4.31E-05,2.461881008,2.917413422,0.236904343,0.275191253,2.224976665,2.642222169,0.845550702,1.182661191,1.881330581,3.124853617
hMOF-19745.cif,11,36,2,8,24.5,5.555555556,4,0.319444444,1.001111111,0.25,6.36495,3.93108,2.67181,816.511,305.603,0.533576,1.58155,0.462307,0.813240253,0.851509471,0.803976,0.688506762,0.009264254,0.163002709,0.9569736,1.044960906,0.008865646,0.170331459
hMOF-25537.cif,12,36,2,8,26.5,5.555555556,4,0.264705882,0.842352941,0.25,7.2354,4.79179,1.67138,1416.28,847.372,0.668302,0.155619,0.0664338,1.991544272,1.278733184,1.956756587,1.069565238,0.034787685,0.209167946,1.560560473,0.640795418,0.054288285,0.134033861
hMOF-5041289.cif,40,92,4,16,56,4.347826087,4,0.276595745,0.895319149,0.25,5.86447,3.82363,1.27628,609.249,477.363,0.545791,0.0351026,0.0162022,1.940043855,1.740528312,1.904791252,1.410022375,0.035252604,0.330505937,1.116865893,0.895362645,0.039372431,0.29592267
hMOF-5028079.cif,100,180,6,25,129.5,2.222222222,6.25,0.098412698,0.330920635,0.24,21.87673,14.1831,0.29639,1476.16,4980.47,0.862358,0.000151914,0.000114814,4.119982189,3.186890737,0.732319397,0.562760083,3.387662793,2.624130654,1.295384624,0.771971491,4.388326292,2.025754055
hMOF-5031683.cif,106,190,4,21,137,2.105263158,5.25,0.076923077,0.259692308,0.19047619,20.02162,18.75323,0.38186,1680.18,4399.98,0.829862,0.000457379,0.000304349,5.395787667,4.023607625,1.672160575,1.161943878,3.723627092,2.861663747,1.343723157,0.744200913,5.003523953,2.129652772
hMOF-5009325.cif,32,68,0,26,37,11.76470588,3.25,0.34939759,1.10939759,0,3.78738,2.08043,2.64216,0,0,0.0988735,2.05E-20,2.90E-17,0,0,0,0,0,0,0,0,0,0
hMOF-24209.cif,22,22,2,14,11.5,9.090909091,7,0.258064516,0.87483871,0.142857143,4.43096,3.75998,1.64572,354.676,215.514,0.478324,0.517772,0.500576,1.047545982,1.930836867,1.058582656,1.879978511,-0.011036674,0.050858356,0.543623329,1.839508988,-0.005999793,0.093554402
hMOF-6002441.cif,20,26,4,10,16,7.692307692,5,0.225806452,0.750967742,0.4,9.47293,8.58699,0.633139,2048.43,3235.36,0.712872,0.000235111,0.000173004,5.733302953,4.158899946,1.528821203,1.088879431,4.20448175,3.070020514,1.381328561,0.723940725,5.807770726,2.222512877
hMOF-5079380.cif,13,58,6,16,43.5,3.448275862,8,0.336363636,1.069818182,0.375,18.94906,17.99057,0.780428,1362.31,1745.59,0.850176,0.000210557,0.000148116,4.261591652,3.19536844,0.99676829,0.723102286,3.264823362,2.472266154,1.336353836,0.748304808,4.362959223,1.850008648
hMOF-5056631.cif,20,74,4,12,54,2.702702703,6,0.272727273,0.853333333,0.333333333,16.77849,12.39595,0.483879,1452.22,3001.2,0.904917,8.80E-05,6.72E-05,2.50068354,1.979149405,0.408560917,0.309197156,2.092122623,1.669952249,1.266049624,0.789858455,2.64873106,1.319025904
hMOF-5058322.cif,81,264,18,48,197.5,2.272727273,8,0.24025974,0.764155844,0.375,8.35713,5.61667,1.12001,2022.17,1805.49,0.775534,0.0101087,0.00558328,3.561879592,2.744707225,3.103055418,2.053432473,0.458824174,0.691274752,1.300330597,0.769035199,0.596623112,0.531614617
hMOF-11884.cif,28,96,0,26,73,8.333333333,3.25,0.258426966,0.83505618,0,8.22047,4.13716,1.23371,1270.17,1029.55,0.59034,0.00107613,0.000636987,1.946456467,1.654789187,1.465610684,0.981672322,0.480845783,0.673116866,1.178616709,0.848452251,0.566732874,0.57110752
hMOF-5041891.cif,11,28,2,8,13.5,7.142857143,4,0.414285714,1.337714286,0.25,7.25064,5.30625,1.66891,1001.57,600.132,0.485602,0.0367851,0.0148223,1.367002341,0.926252271,1.280548108,0.769519989,0.086454233,0.156732282,1.478803759,0.676222247,0.127848845,0.105985856
hMOF-5081784.cif,20,42,20,12,28,4.761904762,6,0.333333333,1.063333333,1.666666667,4.72368,3.8614,1.15495,1016.72,880.317,0.709308,0.0675192,0.0808861,2.30609725,3.096030787,2.350039296,2.634594815,-0.043942046,0.461435972,0.746350658,1.339852774,-0.032796175,0.618256267
hMOF-7002046.cif,42,66,4,32,45,9.090909091,5.333333333,0.24,0.814933333,0.125,8.9416,4.97786,1.13564,907.85,799.414,0.551347,0.0149318,0.00652709,2.28224807,1.66902938,2.050679206,1.187530667,0.231568865,0.481498713,1.37015418,0.729844871,0.317285048,0.351419366
hMOF-29632.cif,18,76,12,16,50,5.263157895,4,0.371794872,1.155897436,0.75,6.52863,4.95499,1.71818,1065.77,620.289,0.574342,0.0132386,0.00590168,1.284317725,1.216134825,1.1264952,0.784928607,0.157822524,0.431206218,1.058184326,0.945014943,0.167005321,0.40749632
